# f h(f)
1.300000000000000000e+01 5.106744323366593524e-23
1.308333333333333215e+01 5.019031797447135913e-23
1.316666666666666607e+01 4.934127070235227521e-23
1.325000000000000000e+01 4.851881884467374229e-23
1.333333333333333215e+01 4.772160950085927836e-23
1.341666666666666607e+01 4.694953771063883128e-23
1.350000000000000000e+01 4.620019821410395520e-23
1.358333333333333215e+01 4.547248905491319465e-23
1.366666666666666607e+01 4.476593876747154490e-23
1.375000000000000000e+01 4.407973436611912814e-23
1.383333333333333215e+01 4.341219123821555686e-23
1.391666666666666607e+01 4.276307682011974062e-23
1.400000000000000000e+01 4.213173443044533560e-23
1.408333333333333215e+01 4.151660288996290665e-23
1.416666666666666607e+01 4.091812561735229696e-23
1.425000000000000000e+01 4.033474106018955900e-23
1.433333333333333215e+01 3.976611281030053485e-23
1.441666666666666607e+01 3.921191806415560902e-23
1.450000000000000000e+01 3.867096731130069427e-23
1.458333333333333215e+01 3.814367014291827578e-23
1.466666666666666607e+01 3.762843843476795893e-23
1.475000000000000000e+01 3.712596076324469526e-23
1.483333333333333215e+01 3.663466086246150562e-23
1.491666666666666607e+01 3.615514077458178426e-23
1.500000000000000000e+01 3.568615335482202085e-23
1.508333333333333215e+01 3.522790536314733677e-23
1.516666666666666607e+01 3.477974493733816091e-23
1.525000000000000000e+01 3.434124001134849048e-23
1.533333333333333215e+01 3.391255745329637048e-23
1.541666666666666607e+01 3.349266092324389890e-23
1.550000000000000000e+01 3.308196454720015201e-23
1.558333333333333215e+01 3.267978086833352634e-23
1.566666666666666607e+01 3.228562466879411678e-23
1.575000000000000000e+01 3.190000270252366391e-23
1.583333333333333215e+01 3.152199202192524164e-23
1.591666666666666607e+01 3.115134499942219222e-23
1.600000000000000000e+01 3.078838789264306856e-23
1.608333333333333215e+01 3.043249686807367237e-23
1.616666666666666430e+01 3.008336744783567717e-23
1.625000000000000000e+01 2.974096397162724659e-23
1.633333333333333215e+01 2.940534978104510521e-23
1.641666666666666430e+01 2.907596352637415489e-23
1.650000000000000000e+01 2.875264910770975276e-23
1.658333333333333215e+01 2.843526045975807904e-23
1.666666666666666430e+01 2.812402928506274605e-23
1.675000000000000000e+01 2.781840100087496901e-23
1.683333333333333215e+01 2.751824219770291098e-23
1.691666666666666430e+01 2.722341921971390705e-23
1.700000000000000000e+01 2.693380498429814321e-23
1.708333333333333215e+01 2.664941118562071539e-23
1.716666666666666430e+01 2.637008738825985840e-23
1.725000000000000000e+01 2.609558722875223277e-23
1.733333333333333215e+01 2.582580094626943601e-23
1.741666666666666430e+01 2.556061370165330487e-23
1.750000000000000000e+01 2.529992334379140137e-23
1.758333333333333215e+01 2.504362605365696353e-23
1.766666666666666430e+01 2.479161660254551274e-23
1.775000000000000000e+01 2.454380363704429571e-23
1.783333333333333215e+01 2.430008746703018336e-23
1.791666666666666430e+01 2.406044135112812491e-23
1.800000000000000000e+01 2.382470766158804225e-23
1.808333333333333215e+01 2.359278723561335169e-23
1.816666666666666430e+01 2.336459366097675192e-23
1.825000000000000000e+01 2.314004667566212635e-23
1.833333333333333215e+01 2.291906269760759691e-23
1.841666666666666430e+01 2.270156361862214712e-23
1.850000000000000000e+01 2.248747379826598312e-23
1.858333333333333215e+01 2.227672180180199832e-23
1.866666666666666430e+01 2.206923078419330878e-23
1.875000000000000000e+01 2.186493134716882661e-23
1.883333333333333215e+01 2.166375458667676049e-23
1.891666666666666430e+01 2.146570191017410366e-23
1.900000000000000000e+01 2.127065391679330414e-23
1.908333333333333215e+01 2.107854214554928416e-23
1.916666666666666430e+01 2.088930033136086414e-23
1.925000000000000000e+01 2.070286993115126564e-23
1.933333333333333215e+01 2.051919257598903705e-23
1.941666666666666430e+01 2.033820806921596375e-23
1.950000000000000000e+01 2.015985917613685943e-23
1.958333333333333215e+01 1.998409285325693672e-23
1.966666666666666430e+01 1.981085404599242006e-23
1.975000000000000000e+01 1.964017902767060431e-23
1.983333333333333215e+01 1.947200175216801163e-23
1.991666666666666430e+01 1.930620083466616977e-23
2.000000000000000000e+01 1.914272913976607427e-23
2.008333333333333215e+01 1.898153896006172908e-23
2.016666666666666430e+01 1.882258181896560406e-23
2.025000000000000000e+01 1.866589098054873946e-23
2.033333333333333215e+01 1.851146467816712301e-23
2.041666666666666430e+01 1.835914189719395295e-23
2.050000000000000000e+01 1.820887759099960017e-23
2.058333333333333215e+01 1.806063158723339692e-23
2.066666666666666430e+01 1.791447472150849914e-23
2.075000000000000000e+01 1.777036900609107870e-23
2.083333333333333215e+01 1.762816262812894629e-23
2.091666666666666430e+01 1.748781929228285538e-23
2.100000000000000000e+01 1.734936627149989689e-23
2.108333333333333215e+01 1.721287920814926234e-23
2.116666666666666430e+01 1.707814598933752998e-23
2.125000000000000000e+01 1.694513093750797581e-23
2.133333333333333215e+01 1.681392727899723328e-23
2.141666666666666430e+01 1.668450745108066618e-23
2.150000000000000000e+01 1.655670652226827744e-23
2.158333333333333215e+01 1.643050173159265321e-23
2.166666666666666430e+01 1.630611404337979826e-23
2.175000000000000000e+01 1.618325190161448701e-23
2.183333333333333215e+01 1.606188586137457242e-23
2.191666666666666430e+01 1.594221297231426879e-23
2.200000000000000000e+01 1.582403077706827573e-23
2.208333333333333215e+01 1.570725827664161033e-23
2.216666666666666430e+01 1.559209469887535479e-23
2.225000000000000000e+01 1.547834689947324802e-23
2.233333333333333215e+01 1.536592691549628486e-23
2.241666666666666430e+01 1.525508323888983739e-23
2.250000000000000000e+01 1.514553797966087530e-23
2.258333333333333215e+01 1.503730530894250381e-23
2.266666666666666430e+01 1.493053950936094610e-23
2.275000000000000000e+01 1.482497889293859476e-23
2.283333333333333215e+01 1.472077711981113690e-23
2.291666666666666430e+01 1.461785805676914878e-23
2.300000000000000000e+01 1.451609570009832990e-23
2.308333333333333215e+01 1.441573449222069776e-23
2.316666666666666430e+01 1.431646367079200908e-23
2.325000000000000000e+01 1.421846272819985853e-23
2.333333333333333215e+01 1.412162309986632137e-23
2.341666666666666430e+01 1.402590342813967635e-23
2.350000000000000000e+01 1.393141596268284790e-23
2.358333333333333215e+01 1.383791794877891235e-23
2.366666666666666430e+01 1.374570688621545502e-23
2.375000000000000000e+01 1.365444480009999868e-23
2.383333333333333215e+01 1.356436680190487708e-23
2.391666666666666430e+01 1.347526886721762595e-23
2.400000000000000000e+01 1.338726925783415359e-23
2.408333333333333215e+01 1.330026616673275780e-23
2.416666666666666430e+01 1.321429114296086686e-23
2.425000000000000000e+01 1.312931542510776896e-23
2.433333333333333215e+01 1.304531454512681262e-23
2.441666666666666430e+01 1.296230008052336388e-23
2.450000000000000000e+01 1.288022278689509999e-23
2.458333333333333215e+01 1.279910725236706604e-23
2.466666666666666430e+01 1.271890506181286401e-23
2.475000000000000000e+01 1.263962628591907989e-23
2.483333333333333215e+01 1.256125159043171006e-23
2.491666666666666430e+01 1.248375103463654065e-23
2.500000000000000000e+01 1.240715691256317401e-23
2.508333333333333215e+01 1.233137692209719937e-23
2.516666666666666430e+01 1.225651859652786444e-23
2.525000000000000000e+01 1.218240434951298433e-23
2.533333333333333215e+01 1.210923707811950888e-23
2.541666666666666430e+01 1.203676705609249303e-23
2.550000000000000000e+01 1.196521675708972432e-23
2.558333333333333215e+01 1.189437849228115702e-23
2.566666666666666430e+01 1.182436397255198470e-23
2.575000000000000000e+01 1.175511619743063280e-23
2.583333333333333215e+01 1.168658741454554581e-23
2.591666666666666430e+01 1.161888994104307583e-23
2.600000000000000000e+01 1.155183589567572685e-23
2.608333333333333215e+01 1.148561347635070156e-23
2.616666666666666430e+01 1.142005557727272316e-23
2.625000000000000000e+01 1.135520217316063348e-23
2.633333333333333215e+01 1.129110146708522758e-23
2.641666666666666430e+01 1.122761088761125894e-23
2.650000000000000000e+01 1.116489454544233030e-23
2.658333333333333215e+01 1.110280959958829335e-23
2.666666666666666430e+01 1.104135633085016156e-23
2.675000000000000000e+01 1.098064106427858589e-23
2.683333333333333215e+01 1.092050200377711217e-23
2.691666666666666430e+01 1.086103083826574178e-23
2.700000000000000000e+01 1.080221389014443592e-23
2.708333333333333215e+01 1.074395510486003555e-23
2.716666666666666430e+01 1.068637746404133518e-23
2.725000000000000000e+01 1.062939331880231446e-23
2.733333333333333215e+01 1.057294963327620542e-23
2.741666666666666430e+01 1.051718252134263134e-23
2.750000000000000000e+01 1.046196879138736074e-23
2.758333333333333215e+01 1.040727766023533292e-23
2.766666666666666430e+01 1.035324043707069928e-23
2.775000000000000000e+01 1.029973550964020835e-23
2.783333333333333215e+01 1.024673620241584604e-23
2.791666666666666430e+01 1.019435282574328102e-23
2.800000000000000000e+01 1.014249787563730555e-23
2.808333333333333215e+01 1.009113301113523899e-23
2.816666666666666430e+01 1.004032927564731075e-23
2.825000000000000000e+01 9.990067650286122814e-24
2.833333333333333215e+01 9.940279854560613477e-24
2.841666666666666430e+01 9.890986764939226520e-24
2.850000000000000000e+01 9.842263226325442992e-24
2.858333333333333215e+01 9.793998146753062707e-24
2.866666666666666430e+01 9.746188099942096343e-24
2.875000000000000000e+01 9.698909999693725615e-24
2.883333333333333215e+01 9.652115253877814253e-24
2.891666666666666430e+01 9.605760154942065092e-24
2.900000000000000000e+01 9.559841107516235853e-24
2.908333333333333215e+01 9.514465117986819551e-24
2.916666666666666430e+01 9.469515042300778134e-24
2.925000000000000000e+01 9.424986784206360117e-24
2.933333333333333215e+01 9.380888130957283572e-24
2.941666666666666430e+01 9.337294350518226642e-24
2.950000000000000000e+01 9.294108274333815190e-24
2.958333333333333215e+01 9.251326406078198523e-24
2.966666666666666430e+01 9.208946915286148204e-24
2.975000000000000000e+01 9.167056274676194299e-24
2.983333333333333215e+01 9.125557181340983421e-24
2.991666666666666430e+01 9.084445722099105233e-24
3.000000000000000000e+01 9.043718113694690063e-24
3.008333333333333215e+01 9.003426222615864228e-24
3.016666666666666430e+01 8.963539732364691480e-24
3.025000000000000000e+01 8.924025085775322103e-24
3.033333333333333215e+01 8.884878219144565971e-24
3.041666666666666430e+01 8.846096148075905014e-24
3.050000000000000000e+01 8.807748973513641297e-24
3.058333333333333215e+01 8.769760324649767193e-24
3.066666666666666430e+01 8.732124787732476608e-24
3.075000000000000000e+01 8.694838491825403022e-24
3.083333333333333215e+01 8.657898736054934275e-24
3.091666666666666430e+01 8.621362336141720071e-24
3.100000000000000000e+01 8.585170936729999018e-24
3.108333333333333215e+01 8.549314366933623482e-24
3.116666666666666430e+01 8.513789836182191322e-24
3.125000000000000000e+01 8.478593854373718277e-24
3.133333333333333215e+01 8.443744078491770280e-24
3.141666666666666430e+01 8.409254062817432287e-24
3.150000000000000000e+01 8.375081904288534128e-24
3.158333333333333215e+01 8.341224505240562541e-24
3.166666666666666430e+01 8.307678998357403476e-24
3.175000000000000000e+01 8.274442338011553873e-24
3.183333333333333215e+01 8.241521026317626725e-24
3.191666666666666430e+01 8.208943217681394476e-24
3.200000000000000000e+01 8.176663880761792779e-24
3.208333333333332860e+01 8.144680442571975675e-24
3.216666666666666430e+01 8.112989993267989272e-24
3.225000000000000000e+01 8.081589842017508684e-24
3.233333333333332860e+01 8.050477109250033782e-24
3.241666666666666430e+01 8.019655745958168634e-24
3.250000000000000000e+01 7.989150710884108288e-24
3.258333333333332860e+01 7.958923428299522248e-24
3.266666666666666430e+01 7.928971436419673973e-24
3.275000000000000000e+01 7.899292118652620847e-24
3.283333333333332860e+01 7.869882812516588694e-24
3.291666666666666430e+01 7.840741163776391164e-24
3.300000000000000000e+01 7.811864105715905283e-24
3.308333333333332860e+01 7.783249527232018363e-24
3.316666666666666430e+01 7.754920578481008793e-24
3.325000000000000000e+01 7.726853750489285359e-24
3.333333333333332860e+01 7.699040524569393787e-24
3.341666666666666430e+01 7.671478300050879104e-24
3.350000000000000000e+01 7.644164801331333500e-24
3.358333333333332860e+01 7.617097444785989830e-24
3.366666666666666430e+01 7.590274042425798774e-24
3.375000000000000000e+01 7.563692261140626873e-24
3.383333333333332860e+01 7.537349866471320748e-24
3.391666666666666430e+01 7.511244093914310874e-24
3.400000000000000000e+01 7.485375664946283572e-24
3.408333333333332860e+01 7.459757709894923550e-24
3.416666666666666430e+01 7.434369022898004404e-24
3.425000000000000000e+01 7.409206834409196045e-24
3.433333333333332860e+01 7.384269320650664742e-24
3.441666666666666430e+01 7.359553922034989375e-24
3.450000000000000000e+01 7.335058743803585082e-24
3.458333333333332860e+01 7.310781643298468739e-24
3.466666666666666430e+01 7.286720354789892206e-24
3.475000000000000000e+01 7.262872604874033534e-24
3.483333333333332860e+01 7.239236481239203204e-24
3.491666666666666430e+01 7.215809715016479251e-24
3.500000000000000000e+01 7.192590401295058139e-24
3.508333333333332860e+01 7.169576577606840088e-24
3.516666666666666430e+01 7.146766043266083501e-24
3.525000000000000000e+01 7.124156623358727457e-24
3.533333333333332860e+01 7.101746733083943515e-24
3.541666666666666430e+01 7.079534092887467611e-24
3.550000000000000000e+01 7.057519544412167085e-24
3.558333333333332860e+01 7.035703412006771783e-24
3.566666666666666430e+01 7.014078108914467474e-24
3.575000000000000000e+01 6.992641639583331664e-24
3.583333333333332860e+01 6.971392103648470776e-24
3.591666666666666430e+01 6.950327733234232175e-24
3.600000000000000000e+01 6.929446620911370048e-24
3.608333333333332860e+01 6.908747176578455114e-24
3.616666666666666430e+01 6.888227165329697568e-24
3.625000000000000000e+01 6.867885111315139199e-24
3.633333333333332860e+01 6.847719074391983384e-24
3.641666666666666430e+01 6.827727396095622901e-24
3.650000000000000000e+01 6.807908422483976963e-24
3.658333333333332860e+01 6.788260151086377855e-24
3.666666666666666430e+01 6.768780903080654540e-24
3.675000000000000000e+01 6.749469136739969253e-24
3.683333333333332860e+01 6.730323308317648449e-24
3.691666666666666430e+01 6.711341368635517517e-24
3.700000000000000000e+01 6.692521860681463291e-24
3.708333333333332860e+01 6.673863260162401786e-24
3.716666666666666430e+01 6.655363772726838902e-24
3.725000000000000000e+01 6.637021916363561238e-24
3.733333333333332860e+01 6.618835838716015019e-24
3.741666666666666430e+01 6.600804364888349432e-24
3.750000000000000000e+01 6.582925585623870900e-24
3.758333333333332860e+01 6.565198226943072573e-24
3.766666666666666430e+01 6.547620632515416815e-24
3.775000000000000000e+01 6.530191420689351258e-24
3.783333333333332860e+01 6.512908812758447540e-24
3.791666666666666430e+01 6.495771782560294105e-24
3.800000000000000000e+01 6.478785084080523936e-24
3.808333333333332860e+01 6.461941078860705382e-24
3.816666666666666430e+01 6.445238335990164445e-24
3.825000000000000000e+01 6.428675384876234871e-24
3.833333333333332860e+01 6.412250918332853728e-24
3.841666666666666430e+01 6.395963341666960191e-24
3.850000000000000000e+01 6.379811392178372679e-24
3.858333333333332860e+01 6.363793721609362174e-24
3.866666666666666430e+01 6.347908844481145058e-24
3.875000000000000000e+01 6.332155486550775910e-24
3.883333333333332860e+01 6.316532314548473945e-24
3.891666666666666430e+01 6.301037971199644158e-24
3.900000000000000000e+01 6.285671192094850958e-24
3.908333333333332860e+01 6.270430693114099519e-24
3.916666666666666430e+01 6.255315115169848265e-24
3.925000000000000000e+01 6.240323146081746682e-24
3.933333333333332860e+01 6.225453636935412907e-24
3.941666666666666430e+01 6.210705363611896055e-24
3.950000000000000000e+01 6.196077115261855097e-24
3.958333333333332860e+01 6.181579372449675488e-24
3.966666666666666430e+01 6.167200383990587701e-24
3.975000000000000000e+01 6.152937937073098406e-24
3.983333333333332860e+01 6.138790697449799022e-24
3.991666666666666430e+01 6.124757649668600080e-24
4.000000000000000000e+01 6.110837612682542293e-24
4.008333333333332860e+01 6.097029360408937262e-24
4.016666666666666430e+01 6.083331821086513457e-24
4.025000000000000000e+01 6.069743905403841509e-24
4.033333333333332860e+01 6.056264402023520276e-24
4.041666666666666430e+01 6.042892321945650807e-24
4.050000000000000000e+01 6.029626436409285882e-24
4.058333333333332860e+01 6.016479880125217137e-24
4.066666666666666430e+01 6.003439022457980797e-24
4.075000000000000000e+01 5.990501372413074502e-24
4.083333333333332860e+01 5.977665802792803670e-24
4.091666666666666430e+01 5.964931321859294683e-24
4.100000000000000000e+01 5.952296865414725519e-24
4.108333333333332860e+01 5.939761427933817726e-24
4.116666666666666430e+01 5.927324078044036878e-24
4.125000000000000000e+01 5.914983668945775693e-24
4.133333333333332860e+01 5.902743296114055492e-24
4.141666666666666430e+01 5.890611421891247424e-24
4.150000000000000000e+01 5.878573776631254523e-24
4.158333333333332860e+01 5.866629337327498018e-24
4.166666666666666430e+01 5.854777106531131759e-24
4.175000000000000000e+01 5.843016114020091385e-24
4.183333333333332860e+01 5.831345469397449363e-24
4.191666666666666430e+01 5.819764342240723602e-24
4.200000000000000000e+01 5.808271780670576567e-24
4.208333333333332860e+01 5.796883118973463402e-24
4.216666666666666430e+01 5.785583755887478564e-24
4.225000000000000000e+01 5.774370216343248200e-24
4.233333333333332860e+01 5.763241702544075681e-24
4.241666666666666430e+01 5.752197349114249170e-24
4.250000000000000000e+01 5.741236312938523390e-24
4.258333333333332860e+01 5.730357849425606283e-24
4.266666666666666430e+01 5.719568175945997808e-24
4.275000000000000000e+01 5.708871788595309952e-24
4.283333333333332860e+01 5.698255365831563423e-24
4.291666666666666430e+01 5.687718047388200336e-24
4.300000000000000000e+01 5.677259106251769367e-24
4.308333333333332860e+01 5.666877784883880907e-24
4.316666666666666430e+01 5.656573217823375697e-24
4.325000000000000000e+01 5.646354765451422828e-24
4.333333333333332860e+01 5.636221860743728636e-24
4.341666666666666430e+01 5.626163424829198173e-24
4.350000000000000000e+01 5.616178701276715633e-24
4.358333333333332860e+01 5.606266921959364492e-24
4.366666666666666430e+01 5.596427344964675014e-24
4.375000000000000000e+01 5.586661371204019902e-24
4.383333333333332860e+01 5.576985046339314893e-24
4.391666666666666430e+01 5.567378687431134989e-24
4.400000000000000000e+01 5.557841621468867496e-24
4.408333333333332860e+01 5.548373210070248545e-24
4.416666666666666430e+01 5.538972802387453566e-24
4.425000000000000000e+01 5.529641444166210496e-24
4.433333333333332860e+01 5.520396153076444899e-24
4.441666666666666430e+01 5.511216615404146856e-24
4.450000000000000000e+01 5.502102326064816089e-24
4.458333333333332860e+01 5.493052600115741316e-24
4.466666666666666430e+01 5.484066712797086370e-24
4.475000000000000000e+01 5.475152443941560348e-24
4.483333333333332860e+01 5.466314047498509342e-24
4.491666666666666430e+01 5.457537535793669418e-24
4.500000000000000000e+01 5.448822368718173307e-24
4.508333333333332860e+01 5.440167930147555326e-24
4.516666666666666430e+01 5.431573515353644663e-24
4.525000000000000000e+01 5.423059245531036866e-24
4.533333333333332860e+01 5.414604975325704987e-24
4.541666666666666430e+01 5.406208935218268848e-24
4.550000000000000000e+01 5.397870553159576999e-24
4.558333333333332860e+01 5.389589235192728797e-24
4.566666666666666430e+01 5.381380581282629221e-24
4.575000000000000000e+01 5.373233672338260949e-24
4.583333333333332860e+01 5.365142060603712901e-24
4.591666666666666430e+01 5.357105213961433299e-24
4.600000000000000000e+01 5.349122585482823007e-24
4.608333333333332860e+01 5.341209501323948208e-24
4.616666666666666430e+01 5.333355767712062500e-24
4.625000000000000000e+01 5.325554535293927012e-24
4.633333333333332860e+01 5.317805277725336430e-24
4.641666666666666430e+01 5.310107478515988624e-24
4.650000000000000000e+01 5.302480238087798082e-24
4.658333333333332860e+01 5.294906072237486552e-24
4.666666666666666430e+01 5.287381745240366143e-24
4.675000000000000000e+01 5.279906800135554906e-24
4.683333333333332860e+01 5.272484960890128234e-24
4.691666666666666430e+01 5.265129692940554994e-24
4.700000000000000000e+01 5.257822177817576278e-24
4.708333333333332860e+01 5.250562015002475137e-24
4.716666666666666430e+01 5.243348793424937332e-24
4.725000000000000000e+01 5.236196264361572024e-24
4.733333333333332860e+01 5.229097697427822490e-24
4.741666666666666430e+01 5.222044512523220497e-24
4.750000000000000000e+01 5.215036296107967395e-24
4.758333333333332860e+01 5.208077288931038977e-24
4.766666666666666430e+01 5.201180151396747351e-24
4.775000000000000000e+01 5.194326511666178798e-24
4.783333333333332860e+01 5.187515949682489665e-24
4.791666666666666430e+01 5.180748057349767559e-24
4.800000000000000000e+01 5.174042513314515945e-24
4.808333333333332860e+01 5.167381055302403713e-24
4.816666666666666430e+01 5.160760939901987897e-24
4.825000000000000000e+01 5.154181798511043720e-24
4.833333333333332860e+01 5.147658505316828659e-24
4.841666666666666430e+01 5.141182388629908876e-24
4.850000000000000000e+01 5.134745862183488919e-24
4.858333333333332860e+01 5.128348555247730825e-24
4.866666666666666430e+01 5.122002866068224501e-24
4.875000000000000000e+01 5.115705227188176682e-24
4.883333333333332860e+01 5.109445566103224259e-24
4.891666666666666430e+01 5.103223550486402944e-24
4.900000000000000000e+01 5.097050819895015070e-24
4.908333333333332860e+01 5.090925196040999587e-24
4.916666666666666430e+01 5.084835974926991869e-24
4.925000000000000000e+01 5.078782837276091872e-24
4.933333333333332860e+01 5.072778552064972755e-24
4.941666666666666430e+01 5.066818724964380020e-24
4.950000000000000000e+01 5.060893827510446030e-24
4.958333333333332860e+01 5.055003544460369724e-24
4.966666666666666430e+01 5.049163381668848316e-24
4.975000000000000000e+01 5.043363256835549014e-24
4.983333333333332860e+01 5.037596611002249284e-24
4.991666666666666430e+01 5.031863190303197037e-24
5.000000000000000000e+01 5.026182772601625822e-24
5.008333333333332860e+01 5.020536691296918112e-24
5.016666666666666430e+01 5.014922687925385488e-24
5.025000000000000000e+01 5.009344306231894637e-24
5.033333333333332860e+01 5.003815530801694742e-24
5.041666666666666430e+01 4.998317776089109500e-24
5.050000000000000000e+01 4.992850782225658065e-24
5.058333333333332860e+01 4.987425264855775659e-24
5.066666666666666430e+01 4.982040743558650355e-24
5.075000000000000000e+01 4.976685981795015963e-24
5.083333333333332860e+01 4.971360742460196061e-24
5.091666666666666430e+01 4.966084010255994935e-24
5.100000000000000000e+01 4.960838549119139395e-24
5.108333333333332860e+01 4.955621617020365794e-24
5.116666666666666430e+01 4.950440001047830942e-24
5.125000000000000000e+01 4.945300972217377175e-24
5.133333333333332860e+01 4.940189522330172561e-24
5.141666666666666430e+01 4.935105445329044245e-24
5.150000000000000000e+01 4.930065975995986860e-24
5.158333333333332860e+01 4.925057273470182031e-24
5.166666666666666430e+01 4.920075026470776376e-24
5.175000000000000000e+01 4.915126518008293403e-24
5.183333333333332860e+01 4.910217867335397721e-24
